pde,task_mode,method,kernel,split,n_train,n_eval,ics_per_param,mean_relative_error,std_relative_error,pca,x_model_dim,coef_model_dim,y_model_dim,fw1_x_model_dim,fw1_y_model_dim,train_time_seconds,predict_time_seconds,length_scale,alpha,nu,coef_length_scale,coef_nu,state_length_scale,state_nu
Conservation_law,sample,vanilla,RBF,test,6400,1600,,0.0371874050778741,0.03115775442230625,False,128,4,8192,,,6.064481500012334,0.7532715419947635,100.0,1e-10,,,,,
Conservation_law,sample,vanilla,RBF,ood,6400,800,,0.08481373425484556,0.06635322648116174,False,128,4,8192,,,6.064481500012334,0.3765405410085805,100.0,1e-10,,,,,
Conservation_law,sample,vanilla,Matern,test,6400,1600,,0.03718744709448567,0.031157690467516798,False,128,4,8192,,,5.818523167006788,0.7826690419897204,1.0,1e-10,2.5,,,,
Conservation_law,sample,vanilla,Matern,ood,6400,800,,0.08481362798099543,0.0663531867975649,False,128,4,8192,,,5.818523167006788,0.3907265840098262,1.0,1e-10,2.5,,,,
Conservation_law,sample,product_gpr,Matern x Matern,test,6400,1600,,0.00014470810397603407,0.00022098479700652978,False,128,4,8192,,,6.349398999998812,0.8497334589919774,,1e-10,,1.0,2.5,1.0,2.5
Conservation_law,sample,product_gpr,Matern x Matern,ood,6400,800,,0.0077238928941684385,0.01543040579412791,False,128,4,8192,,,6.349398999998812,0.4303668750071665,,1e-10,,1.0,2.5,1.0,2.5
Conservation_law,sample,product_gpr,RBF x RBF,test,6400,1600,,0.0006401880437599121,0.0011657187728056143,False,128,4,8192,,,6.150995541989687,0.8016182919964194,,1e-10,,1.0,,1.0,
Conservation_law,sample,product_gpr,RBF x RBF,ood,6400,800,,0.020486859585581375,0.06871541705629906,False,128,4,8192,,,6.150995541989687,0.3986804170126561,,1e-10,,1.0,,1.0,
