pde,task_mode,method,kernel,split,n_train,n_eval,ics_per_param,mean_relative_error,std_relative_error,pca,x_model_dim,coef_model_dim,y_model_dim,fw1_x_model_dim,fw1_y_model_dim,train_time_seconds,predict_time_seconds,length_scale,alpha,ood_filename,nu
Conservation_law,parameter_set,vanilla,RBF,test,6400,1600,20,0.03718747884103913,0.031157687043228532,False,128,4,8192,4,163840,5.906935541999701,0.7698499580001226,100.0,1e-10,,
Conservation_law,parameter_set,vanilla,RBF,ood,6400,800,20,0.08481363771072871,0.06635322999818416,False,128,4,8192,4,163840,5.906935541999701,0.38551770800040686,100.0,1e-10,ood.h5,
Conservation_law,parameter_set,vanilla,Matern,test,6400,1600,20,0.03718742750782126,0.031157713929111992,False,128,4,8192,4,163840,5.8938532079992,0.7842107919968839,1.0,1e-10,,2.5
Conservation_law,parameter_set,vanilla,Matern,ood,6400,800,20,0.08481366650871344,0.06635324587256687,False,128,4,8192,4,163840,5.8938532079992,0.3935554999989108,1.0,1e-10,ood.h5,2.5
Conservation_law,parameter_set,framework1,Matern,test,320,1600,20,0.00014470857465046104,0.00022098404576597816,False,128,4,8192,4,163840,0.4787808330002008,0.06204783300199779,1.0,1e-10,,2.5
Conservation_law,parameter_set,framework1,Matern,ood,320,800,20,0.0077239313280155295,0.015430418739381417,False,128,4,8192,4,163840,0.4787808330002008,0.04348766600014642,1.0,1e-10,ood.h5,2.5
Conservation_law,parameter_set,framework1,RBF,test,320,1600,20,0.00015855619088787624,0.00023360167215749576,False,128,4,8192,4,163840,0.48222387499845354,0.06381216700174264,0.1,1e-10,,
Conservation_law,parameter_set,framework1,RBF,ood,320,800,20,0.05473952873652015,0.06402457511191377,False,128,4,8192,4,163840,0.48222387499845354,0.03608020799947553,0.1,1e-10,ood.h5,
